Beginning output for all logs:
778:InfoPacket: Creating logger object 
1185:WallMap: x 2: 720.0 
1186:WallMap: x 3: 720.0 
1186:WallMap: y 0: 0 
1186:WallMap: y 1: 10 
1186:WallMap: y 2: 720.0 
1186:WallMap: y 3: 720.0 
1186:WallMap: x 0: 0 
1187:WallMap: x 1: 10 
1187:WallMap: x 2: 720.0 
1187:WallMap: x 3: 720.0 
1187:WallMap: y 0: 0 
1187:WallMap: y 1: 10 
1187:WallMap: y 2: 720.0 
1188:WallMap: y 3: 720.0 
1188:WallMap: x 0: 0 
1188:WallMap: x 1: 10 
1188:WallMap: x 2: 720.0 
1188:WallMap: x 3: 720.0 
1188:WallMap: y 0: 0 
1188:WallMap: y 1: 10 
1188:WallMap: y 2: 720.0 
1189:WallMap: y 3: 720.0 
1189:WallMap: x 0: 0 
1189:WallMap: x 1: 10 
1189:WallMap: x 2: 720.0 
1189:WallMap: x 3: 720.0 
1189:WallMap: y 0: 0 
1189:WallMap: y 1: 10 
1189:WallMap: y 2: 720.0 
1190:WallMap: y 3: 720.0 
1190:WallMap: x 0: 0 
1190:WallMap: x 1: 10 
1190:WallMap: x 2: 720.0 
1190:WallMap: x 3: 720.0 
1190:WallMap: y 0: 0 
1191:WallMap: y 1: 10 
1191:WallMap: y 2: 720.0 
1191:WallMap: y 3: 720.0 
1191:WallMap: x 0: 0 
1191:WallMap: x 1: 10 
1192:WallMap: x 2: 720.0 
1192:WallMap: x 3: 720.0 
1192:WallMap: y 0: 0 
1192:WallMap: y 1: 10 
1193:WallMap: y 2: 720.0 
1193:WallMap: y 3: 720.0 
1193:WallMap: x 0: 0 
1193:WallMap: x 1: 10 
1193:WallMap: x 2: 720.0 
1194:WallMap: x 3: 720.0 
1194:WallMap: y 0: 0 
1194:WallMap: y 1: 10 
1194:WallMap: y 2: 720.0 
1194:WallMap: y 3: 720.0 
1194:WallMap: x 0: 0 
1195:WallMap: x 1: 10 
1195:WallMap: x 2: 720.0 
1195:WallMap: x 3: 720.0 
1195:WallMap: y 0: 0 
1195:WallMap: y 1: 10 
1195:WallMap: y 2: 720.0 
1195:WallMap: y 3: 720.0 
1196:WallMap: x 0: 0 
1196:WallMap: x 1: 10 
1196:WallMap: x 2: 720.0 
1196:WallMap: x 3: 720.0 
1196:WallMap: y 0: 0 
1196:WallMap: y 1: 10 
1197:WallMap: y 2: 720.0 
1197:WallMap: y 3: 720.0 
1201:Robot: State changed to: stop 
1202:WallMap: x 0: 0 
1202:WallMap: x 1: 10 
1202:WallMap: x 2: 720.0 
1202:WallMap: x 3: 720.0 
1202:WallMap: y 0: 0 
1202:WallMap: y 1: 10 
1203:WallMap: y 2: 720.0 
1203:WallMap: y 3: 720.0 
1203:WallMap: x 0: 0 
1203:WallMap: x 1: 10 
1203:WallMap: x 2: 720.0 
1203:WallMap: x 3: 720.0 
1203:WallMap: y 0: 0 
1203:WallMap: y 1: 10 
1204:WallMap: y 2: 720.0 
1204:WallMap: y 3: 720.0 
1204:WallMap: x 0: 0 
1204:WallMap: x 1: 10 
1204:WallMap: x 2: 720.0 
1204:WallMap: x 3: 720.0 
1204:WallMap: y 0: 0 
1204:WallMap: y 1: 10 
1205:WallMap: y 2: 720.0 
1205:WallMap: y 3: 720.0 
1205:WallMap: x 0: 0 
1205:WallMap: x 1: 10 
1205:WallMap: x 2: 720.0 
1205:WallMap: x 3: 720.0 
1205:WallMap: y 0: 0 
1205:WallMap: y 1: 10 
1205:WallMap: y 2: 720.0 
1206:WallMap: y 3: 720.0 
1206:WallMap: x 0: 0 
1206:WallMap: x 1: 10 
1206:WallMap: x 2: 720.0 
1206:WallMap: x 3: 720.0 
1206:WallMap: y 0: 0 
1206:WallMap: y 1: 10 
1206:WallMap: y 2: 720.0 
1207:WallMap: y 3: 720.0 
1207:WallMap: x 0: 0 
1207:WallMap: x 1: 10 
1207:WallMap: x 2: 720.0 
1207:WallMap: x 3: 720.0 
1207:WallMap: y 0: 0 
1207:WallMap: y 1: 10 
1208:WallMap: y 2: 720.0 
1208:WallMap: y 3: 720.0 
1208:WallMap: x 0: 0 
1208:WallMap: x 1: 10 
1208:WallMap: x 2: 720.0 
1208:WallMap: x 3: 720.0 
1209:WallMap: y 0: 0 
1209:WallMap: y 1: 10 
1209:WallMap: y 2: 720.0 
1209:WallMap: y 3: 720.0 
1209:WallMap: x 0: 0 
1209:WallMap: x 1: 10 
1210:WallMap: x 2: 720.0 
1210:WallMap: x 3: 720.0 
1210:WallMap: y 0: 0 
1210:WallMap: y 1: 10 
1210:WallMap: y 2: 720.0 
1210:WallMap: y 3: 720.0 
1210:WallMap: x 0: 0 
1210:WallMap: x 1: 10 
1211:WallMap: x 2: 720.0 
1211:WallMap: x 3: 720.0 
1211:WallMap: y 0: 0 
1211:WallMap: y 1: 10 
1211:WallMap: y 2: 720.0 
1211:WallMap: y 3: 720.0 
1211:WallMap: x 0: 0 
1211:WallMap: x 1: 10 
1212:WallMap: x 2: 720.0 
1212:WallMap: x 3: 720.0 
1212:WallMap: y 0: 0 
1212:WallMap: y 1: 10 
1212:WallMap: y 2: 720.0 
1212:WallMap: y 3: 720.0 
1212:WallMap: x 0: 0 
1212:WallMap: x 1: 10 
1213:WallMap: x 2: 720.0 
1213:WallMap: x 3: 720.0 
1213:WallMap: y 0: 0 
1213:WallMap: y 1: 10 
1213:WallMap: y 2: 720.0 
1213:WallMap: y 3: 720.0 
1216:Robot: State changed to: stop 
1217:WallMap: x 0: 0 
1217:WallMap: x 1: 10 
1217:WallMap: x 2: 720.0 
1217:WallMap: x 3: 720.0 
1218:WallMap: y 0: 0 
1218:WallMap: y 1: 10 
1218:WallMap: y 2: 720.0 
1218:WallMap: y 3: 720.0 
1218:WallMap: x 0: 0 
1218:WallMap: x 1: 10 
1218:WallMap: x 2: 720.0 
1219:WallMap: x 3: 720.0 
1219:WallMap: y 0: 0 
1219:WallMap: y 1: 10 
1219:WallMap: y 2: 720.0 
1219:WallMap: y 3: 720.0 
1219:WallMap: x 0: 0 
1219:WallMap: x 1: 10 
1220:WallMap: x 2: 720.0 
1220:WallMap: x 3: 720.0 
1220:WallMap: y 0: 0 
1220:WallMap: y 1: 10 
1220:WallMap: y 2: 720.0 
1220:WallMap: y 3: 720.0 
1221:WallMap: x 0: 0 
1221:WallMap: x 1: 10 
1221:WallMap: x 2: 720.0 
1221:WallMap: x 3: 720.0 
1221:WallMap: y 0: 0 
1221:WallMap: y 1: 10 
1221:WallMap: y 2: 720.0 
1221:WallMap: y 3: 720.0 
1222:WallMap: x 0: 0 
1222:WallMap: x 1: 10 
1222:WallMap: x 2: 720.0 
1222:WallMap: x 3: 720.0 
1222:WallMap: y 0: 0 
1222:WallMap: y 1: 10 
1222:WallMap: y 2: 720.0 
1222:WallMap: y 3: 720.0 
1223:WallMap: x 0: 0 
1223:WallMap: x 1: 10 
1223:WallMap: x 2: 720.0 
1223:WallMap: x 3: 720.0 
1223:WallMap: y 0: 0 
1223:WallMap: y 1: 10 
1223:WallMap: y 2: 720.0 
1223:WallMap: y 3: 720.0 
1224:WallMap: x 0: 0 
1224:WallMap: x 1: 10 
1224:WallMap: x 2: 720.0 
1224:WallMap: x 3: 720.0 
1224:WallMap: y 0: 0 
1224:WallMap: y 1: 10 
1224:WallMap: y 2: 720.0 
1225:WallMap: y 3: 720.0 
1225:WallMap: x 0: 0 
1225:WallMap: x 1: 10 
1225:WallMap: x 2: 720.0 
1225:WallMap: x 3: 720.0 
1225:WallMap: y 0: 0 
1225:WallMap: y 1: 10 
1225:WallMap: y 2: 720.0 
1225:WallMap: y 3: 720.0 
1226:WallMap: x 0: 0 
1226:WallMap: x 1: 10 
1226:WallMap: x 2: 720.0 
1226:WallMap: x 3: 720.0 
1226:WallMap: y 0: 0 
1226:WallMap: y 1: 10 
1226:WallMap: y 2: 720.0 
1226:WallMap: y 3: 720.0 
1226:WallMap: x 0: 0 
1227:WallMap: x 1: 10 
1227:WallMap: x 2: 720.0 
1227:WallMap: x 3: 720.0 
1227:WallMap: y 0: 0 
1227:WallMap: y 1: 10 
1227:WallMap: y 2: 720.0 
1227:WallMap: y 3: 720.0 
1227:WallMap: x 0: 0 
1227:WallMap: x 1: 10 
1228:WallMap: x 2: 720.0 
1228:WallMap: x 3: 720.0 
1228:WallMap: y 0: 0 
1228:WallMap: y 1: 10 
1228:WallMap: y 2: 720.0 
1228:WallMap: y 3: 720.0 
1231:Robot: State changed to: stop 
1232:WallMap: x 0: 0 
1232:WallMap: x 1: 10 
1232:WallMap: x 2: 720.0 
1232:WallMap: x 3: 720.0 
1232:WallMap: y 0: 0 
1233:WallMap: y 1: 10 
1233:WallMap: y 2: 720.0 
1233:WallMap: y 3: 720.0 
1233:WallMap: x 0: 0 
1233:WallMap: x 1: 10 
1233:WallMap: x 2: 720.0 
1233:WallMap: x 3: 720.0 
1234:WallMap: y 0: 0 
1234:WallMap: y 1: 10 
1234:WallMap: y 2: 720.0 
1234:WallMap: y 3: 720.0 
1234:WallMap: x 0: 0 
1234:WallMap: x 1: 10 
1234:WallMap: x 2: 720.0 
1235:WallMap: x 3: 720.0 
1235:WallMap: y 0: 0 
1235:WallMap: y 1: 10 
1235:WallMap: y 2: 720.0 
1235:WallMap: y 3: 720.0 
1235:WallMap: x 0: 0 
1235:WallMap: x 1: 10 
1236:WallMap: x 2: 720.0 
1236:WallMap: x 3: 720.0 
1236:WallMap: y 0: 0 
1236:WallMap: y 1: 10 
1236:WallMap: y 2: 720.0 
1236:WallMap: y 3: 720.0 
1236:WallMap: x 0: 0 
1236:WallMap: x 1: 10 
1236:WallMap: x 2: 720.0 
1237:WallMap: x 3: 720.0 
1237:WallMap: y 0: 0 
1237:WallMap: y 1: 10 
1237:WallMap: y 2: 720.0 
1237:WallMap: y 3: 720.0 
1237:WallMap: x 0: 0 
1237:WallMap: x 1: 10 
1237:WallMap: x 2: 720.0 
1238:WallMap: x 3: 720.0 
1238:WallMap: y 0: 0 
1238:WallMap: y 1: 10 
1238:WallMap: y 2: 720.0 
1238:WallMap: y 3: 720.0 
1238:WallMap: x 0: 0 
1238:WallMap: x 1: 10 
1238:WallMap: x 2: 720.0 
1239:WallMap: x 3: 720.0 
1239:WallMap: y 0: 0 
1239:WallMap: y 1: 10 
1239:WallMap: y 2: 720.0 
1239:WallMap: y 3: 720.0 
1239:WallMap: x 0: 0 
1239:WallMap: x 1: 10 
1239:WallMap: x 2: 720.0 
1239:WallMap: x 3: 720.0 
1240:WallMap: y 0: 0 
1240:WallMap: y 1: 10 
1240:WallMap: y 2: 720.0 
1240:WallMap: y 3: 720.0 
1240:WallMap: x 0: 0 
1240:WallMap: x 1: 10 
1240:WallMap: x 2: 720.0 
1240:WallMap: x 3: 720.0 
1241:WallMap: y 0: 0 
1241:WallMap: y 1: 10 
1241:WallMap: y 2: 720.0 
1241:WallMap: y 3: 720.0 
1241:WallMap: x 0: 0 
1241:WallMap: x 1: 10 
1241:WallMap: x 2: 720.0 
1241:WallMap: x 3: 720.0 
1241:WallMap: y 0: 0 
1242:WallMap: y 1: 10 
1242:WallMap: y 2: 720.0 
1242:WallMap: y 3: 720.0 
1242:WallMap: x 0: 0 
1242:WallMap: x 1: 10 
1242:WallMap: x 2: 720.0 
1242:WallMap: x 3: 720.0 
1242:WallMap: y 0: 0 
1243:WallMap: y 1: 10 
1243:WallMap: y 2: 720.0 
1243:WallMap: y 3: 720.0 
1243:WallMap: x 0: 0 
1243:WallMap: x 1: 10 
1243:WallMap: x 2: 720.0 
1243:WallMap: x 3: 720.0 
1243:WallMap: y 0: 0 
1243:WallMap: y 1: 10 
1244:WallMap: y 2: 720.0 
1244:WallMap: y 3: 720.0 
1247:Robot: State changed to: stop 
1247:WallMap: x 0: 0 
1247:WallMap: x 1: 10 
1247:WallMap: x 2: 720.0 
1247:WallMap: x 3: 720.0 
1247:WallMap: y 0: 0 
1247:WallMap: y 1: 10 
1247:WallMap: y 2: 720.0 
1248:WallMap: y 3: 720.0 
1248:WallMap: x 0: 0 
1248:WallMap: x 1: 10 
1248:WallMap: x 2: 720.0 
1248:WallMap: x 3: 720.0 
1248:WallMap: y 0: 0 
1248:WallMap: y 1: 10 
1248:WallMap: y 2: 720.0 
1248:WallMap: y 3: 720.0 
1249:WallMap: x 0: 0 
1249:WallMap: x 1: 10 
1249:WallMap: x 2: 720.0 
1249:WallMap: x 3: 720.0 
1249:WallMap: y 0: 0 
1249:WallMap: y 1: 10 
1249:WallMap: y 2: 720.0 
1249:WallMap: y 3: 720.0 
1249:WallMap: x 0: 0 
1249:WallMap: x 1: 10 
1250:WallMap: x 2: 720.0 
1250:WallMap: x 3: 720.0 
1250:WallMap: y 0: 0 
1250:WallMap: y 1: 10 
1250:WallMap: y 2: 720.0 
1250:WallMap: y 3: 720.0 
1250:WallMap: x 0: 0 
1250:WallMap: x 1: 10 
1251:WallMap: x 2: 720.0 
1251:WallMap: x 3: 720.0 
1251:WallMap: y 0: 0 
1251:WallMap: y 1: 10 
1251:WallMap: y 2: 720.0 
1251:WallMap: y 3: 720.0 
1251:WallMap: x 0: 0 
1252:WallMap: x 1: 10 
1252:WallMap: x 2: 720.0 
1252:WallMap: x 3: 720.0 
1252:WallMap: y 0: 0 
1252:WallMap: y 1: 10 
1252:WallMap: y 2: 720.0 
1253:WallMap: y 3: 720.0 
1253:WallMap: x 0: 0 
1253:WallMap: x 1: 10 
1253:WallMap: x 2: 720.0 
1253:WallMap: x 3: 720.0 
1253:WallMap: y 0: 0 
1253:WallMap: y 1: 10 
1254:WallMap: y 2: 720.0 
1254:WallMap: y 3: 720.0 
1254:WallMap: x 0: 0 
1254:WallMap: x 1: 10 
1254:WallMap: x 2: 720.0 
1254:WallMap: x 3: 720.0 
1255:WallMap: y 0: 0 
1255:WallMap: y 1: 10 
1255:WallMap: y 2: 720.0 
1255:WallMap: y 3: 720.0 
1255:WallMap: x 0: 0 
1255:WallMap: x 1: 10 
1256:WallMap: x 2: 720.0 
1256:WallMap: x 3: 720.0 
1256:WallMap: y 0: 0 
1256:WallMap: y 1: 10 
1256:WallMap: y 2: 720.0 
1256:WallMap: y 3: 720.0 
1256:WallMap: x 0: 0 
1257:WallMap: x 1: 10 
1257:WallMap: x 2: 720.0 
1257:WallMap: x 3: 720.0 
1257:WallMap: y 0: 0 
1257:WallMap: y 1: 10 
1257:WallMap: y 2: 720.0 
1257:WallMap: y 3: 720.0 
1258:WallMap: x 0: 0 
1258:WallMap: x 1: 10 
1258:WallMap: x 2: 720.0 
1258:WallMap: x 3: 720.0 
1258:WallMap: y 0: 0 
1258:WallMap: y 1: 10 
1258:WallMap: y 2: 720.0 
1258:WallMap: y 3: 720.0 
1259:WallMap: x 0: 0 
1259:WallMap: x 1: 10 
1259:WallMap: x 2: 720.0 
1259:WallMap: x 3: 720.0 
1259:WallMap: y 0: 0 
1259:WallMap: y 1: 10 
1259:WallMap: y 2: 720.0 
1260:WallMap: y 3: 720.0 
1263:Robot: State changed to: stop 
1264:WallMap: x 0: 0 
1264:WallMap: x 1: 10 
1264:WallMap: x 2: 720.0 
1264:WallMap: x 3: 720.0 
1264:WallMap: y 0: 0 
1264:WallMap: y 1: 10 
1265:WallMap: y 2: 720.0 
1265:WallMap: y 3: 720.0 
1265:WallMap: x 0: 0 
1265:WallMap: x 1: 10 
1265:WallMap: x 2: 720.0 
1265:WallMap: x 3: 720.0 
1265:WallMap: y 0: 0 
1266:WallMap: y 1: 10 
1266:WallMap: y 2: 720.0 
1266:WallMap: y 3: 720.0 
1266:WallMap: x 0: 0 
1266:WallMap: x 1: 10 
1266:WallMap: x 2: 720.0 
1266:WallMap: x 3: 720.0 
1267:WallMap: y 0: 0 
1267:WallMap: y 1: 10 
1267:WallMap: y 2: 720.0 
1267:WallMap: y 3: 720.0 
1267:WallMap: x 0: 0 
1267:WallMap: x 1: 10 
1267:WallMap: x 2: 720.0 
1268:WallMap: x 3: 720.0 
1268:WallMap: y 0: 0 
1268:WallMap: y 1: 10 
1268:WallMap: y 2: 720.0 
1268:WallMap: y 3: 720.0 
1268:WallMap: x 0: 0 
1269:WallMap: x 1: 10 
1269:WallMap: x 2: 720.0 
1269:WallMap: x 3: 720.0 
1269:WallMap: y 0: 0 
1269:WallMap: y 1: 10 
1269:WallMap: y 2: 720.0 
1269:WallMap: y 3: 720.0 
1269:WallMap: x 0: 0 
1270:WallMap: x 1: 10 
1270:WallMap: x 2: 720.0 
1270:WallMap: x 3: 720.0 
1270:WallMap: y 0: 0 
1270:WallMap: y 1: 10 
1270:WallMap: y 2: 720.0 
1270:WallMap: y 3: 720.0 
1271:WallMap: x 0: 0 
1271:WallMap: x 1: 10 
1271:WallMap: x 2: 720.0 
1271:WallMap: x 3: 720.0 
1271:WallMap: y 0: 0 
1271:WallMap: y 1: 10 
1272:WallMap: y 2: 720.0 
1272:WallMap: y 3: 720.0 
1272:WallMap: x 0: 0 
1272:WallMap: x 1: 10 
1272:WallMap: x 2: 720.0 
1272:WallMap: x 3: 720.0 
1272:WallMap: y 0: 0 
1273:WallMap: y 1: 10 
1273:WallMap: y 2: 720.0 
1273:WallMap: y 3: 720.0 
1273:WallMap: x 0: 0 
1273:WallMap: x 1: 10 
1273:WallMap: x 2: 720.0 
1273:WallMap: x 3: 720.0 
1274:WallMap: y 0: 0 
1274:WallMap: y 1: 10 
1274:WallMap: y 2: 720.0 
1274:WallMap: y 3: 720.0 
1274:WallMap: x 0: 0 
1274:WallMap: x 1: 10 
1274:WallMap: x 2: 720.0 
1275:WallMap: x 3: 720.0 
1275:WallMap: y 0: 0 
1275:WallMap: y 1: 10 
1275:WallMap: y 2: 720.0 
1275:WallMap: y 3: 720.0 
1275:WallMap: x 0: 0 
1276:WallMap: x 1: 10 
1276:WallMap: x 2: 720.0 
1276:WallMap: x 3: 720.0 
1276:WallMap: y 0: 0 
1276:WallMap: y 1: 10 
1276:WallMap: y 2: 720.0 
1276:WallMap: y 3: 720.0 
1277:WallMap: x 0: 0 
1277:WallMap: x 1: 10 
1277:WallMap: x 2: 720.0 
1277:WallMap: x 3: 720.0 
1277:WallMap: y 0: 0 
1277:WallMap: y 1: 10 
1278:WallMap: y 2: 720.0 
1278:WallMap: y 3: 720.0 
1278:WallMap: x 0: 0 
1278:WallMap: x 1: 10 
1278:WallMap: x 2: 720.0 
1278:WallMap: x 3: 720.0 
1279:WallMap: y 0: 0 
1279:WallMap: y 1: 10 
1279:WallMap: y 2: 720.0 
1279:WallMap: y 3: 720.0 
1283:Robot: State changed to: stop 
1283:WallMap: x 0: 0 
1283:WallMap: x 1: 10 
1283:WallMap: x 2: 720.0 
1283:WallMap: x 3: 720.0 
1283:WallMap: y 0: 0 
1283:WallMap: y 1: 10 
1284:WallMap: y 2: 720.0 
1284:WallMap: y 3: 720.0 
1284:WallMap: x 0: 0 
1284:WallMap: x 1: 10 
1284:WallMap: x 2: 720.0 
1284:WallMap: x 3: 720.0 
1284:WallMap: y 0: 0 
1284:WallMap: y 1: 10 
1285:WallMap: y 2: 720.0 
1285:WallMap: y 3: 720.0 
1285:WallMap: x 0: 0 
1285:WallMap: x 1: 10 
1285:WallMap: x 2: 720.0 
1285:WallMap: x 3: 720.0 
1285:WallMap: y 0: 0 
1285:WallMap: y 1: 10 
1285:WallMap: y 2: 720.0 
1285:WallMap: y 3: 720.0 
1286:WallMap: x 0: 0 
1286:WallMap: x 1: 10 
1286:WallMap: x 2: 720.0 
1286:WallMap: x 3: 720.0 
1286:WallMap: y 0: 0 
1286:WallMap: y 1: 10 
1286:WallMap: y 2: 720.0 
1286:WallMap: y 3: 720.0 
1286:WallMap: x 0: 0 
1286:WallMap: x 1: 10 
1287:WallMap: x 2: 720.0 
1287:WallMap: x 3: 720.0 
1287:WallMap: y 0: 0 
1287:WallMap: y 1: 10 
1287:WallMap: y 2: 720.0 
1287:WallMap: y 3: 720.0 
1287:WallMap: x 0: 0 
1287:WallMap: x 1: 10 
1287:WallMap: x 2: 720.0 
1287:WallMap: x 3: 720.0 
1288:WallMap: y 0: 0 
1288:WallMap: y 1: 10 
1288:WallMap: y 2: 720.0 
1288:WallMap: y 3: 720.0 
1288:WallMap: x 0: 0 
1288:WallMap: x 1: 10 
1288:WallMap: x 2: 720.0 
1288:WallMap: x 3: 720.0 
1289:WallMap: y 0: 0 
1289:WallMap: y 1: 10 
1289:WallMap: y 2: 720.0 
1289:WallMap: y 3: 720.0 
1289:WallMap: x 0: 0 
1289:WallMap: x 1: 10 
1289:WallMap: x 2: 720.0 
1289:WallMap: x 3: 720.0 
1289:WallMap: y 0: 0 
1289:WallMap: y 1: 10 
1290:WallMap: y 2: 720.0 
1290:WallMap: y 3: 720.0 
1290:WallMap: x 0: 0 
1290:WallMap: x 1: 10 
1290:WallMap: x 2: 720.0 
1290:WallMap: x 3: 720.0 
1290:WallMap: y 0: 0 
1290:WallMap: y 1: 10 
1290:WallMap: y 2: 720.0 
1291:WallMap: y 3: 720.0 
1291:WallMap: x 0: 0 
1291:WallMap: x 1: 10 
1291:WallMap: x 2: 720.0 
1291:WallMap: x 3: 720.0 
1291:WallMap: y 0: 0 
1291:WallMap: y 1: 10 
1291:WallMap: y 2: 720.0 
1291:WallMap: y 3: 720.0 
1292:WallMap: x 0: 0 
1292:WallMap: x 1: 10 
1292:WallMap: x 2: 720.0 
1292:WallMap: x 3: 720.0 
1292:WallMap: y 0: 0 
1292:WallMap: y 1: 10 
1293:WallMap: y 2: 720.0 
1293:WallMap: y 3: 720.0 
1293:WallMap: x 0: 0 
1293:WallMap: x 1: 10 
1293:WallMap: x 2: 720.0 
1293:WallMap: x 3: 720.0 
1294:WallMap: y 0: 0 
1294:WallMap: y 1: 10 
1294:WallMap: y 2: 720.0 
1294:WallMap: y 3: 720.0 
1294:WallMap: x 0: 0 
1294:WallMap: x 1: 10 
1294:WallMap: x 2: 720.0 
1294:WallMap: x 3: 720.0 
1294:WallMap: y 0: 0 
1295:WallMap: y 1: 10 
1295:WallMap: y 2: 720.0 
1295:WallMap: y 3: 720.0 
1298:Robot: State changed to: stop 
1299:WallMap: x 0: 0 
1299:WallMap: x 1: 10 
1299:WallMap: x 2: 720.0 
1299:WallMap: x 3: 720.0 
1299:WallMap: y 0: 0 
1300:WallMap: y 1: 10 
1300:WallMap: y 2: 720.0 
1300:WallMap: y 3: 720.0 
1300:WallMap: x 0: 0 
1300:WallMap: x 1: 10 
1300:WallMap: x 2: 720.0 
1301:WallMap: x 3: 720.0 
1301:WallMap: y 0: 0 
1301:WallMap: y 1: 10 
1301:WallMap: y 2: 720.0 
1301:WallMap: y 3: 720.0 
1301:WallMap: x 0: 0 
1301:WallMap: x 1: 10 
1301:WallMap: x 2: 720.0 
1302:WallMap: x 3: 720.0 
1302:WallMap: y 0: 0 
1302:WallMap: y 1: 10 
1302:WallMap: y 2: 720.0 
1302:WallMap: y 3: 720.0 
1302:WallMap: x 0: 0 
1303:WallMap: x 1: 10 
1303:WallMap: x 2: 720.0 
1303:WallMap: x 3: 720.0 
1303:WallMap: y 0: 0 
1303:WallMap: y 1: 10 
1303:WallMap: y 2: 720.0 
1304:WallMap: y 3: 720.0 
1304:WallMap: x 0: 0 
1304:WallMap: x 1: 10 
1304:WallMap: x 2: 720.0 
1304:WallMap: x 3: 720.0 
1304:WallMap: y 0: 0 
1304:WallMap: y 1: 10 
1305:WallMap: y 2: 720.0 
1305:WallMap: y 3: 720.0 
1305:WallMap: x 0: 0 
1305:WallMap: x 1: 10 
1305:WallMap: x 2: 720.0 
1305:WallMap: x 3: 720.0 
1305:WallMap: y 0: 0 
1305:WallMap: y 1: 10 
1305:WallMap: y 2: 720.0 
1305:WallMap: y 3: 720.0 
1306:WallMap: x 0: 0 
1306:WallMap: x 1: 10 
1306:WallMap: x 2: 720.0 
1306:WallMap: x 3: 720.0 
1306:WallMap: y 0: 0 
1306:WallMap: y 1: 10 
1306:WallMap: y 2: 720.0 
1306:WallMap: y 3: 720.0 
1306:WallMap: x 0: 0 
1307:WallMap: x 1: 10 
1307:WallMap: x 2: 720.0 
1307:WallMap: x 3: 720.0 
1307:WallMap: y 0: 0 
1307:WallMap: y 1: 10 
1307:WallMap: y 2: 720.0 
1307:WallMap: y 3: 720.0 
1307:WallMap: x 0: 0 
1308:WallMap: x 1: 10 
1308:WallMap: x 2: 720.0 
1308:WallMap: x 3: 720.0 
1308:WallMap: y 0: 0 
1308:WallMap: y 1: 10 
1308:WallMap: y 2: 720.0 
1309:WallMap: y 3: 720.0 
1309:WallMap: x 0: 0 
1309:WallMap: x 1: 10 
1309:WallMap: x 2: 720.0 
1309:WallMap: x 3: 720.0 
1309:WallMap: y 0: 0 
1309:WallMap: y 1: 10 
1309:WallMap: y 2: 720.0 
1310:WallMap: y 3: 720.0 
1310:WallMap: x 0: 0 
1310:WallMap: x 1: 10 
1310:WallMap: x 2: 720.0 
1310:WallMap: x 3: 720.0 
1310:WallMap: y 0: 0 
1310:WallMap: y 1: 10 
1310:WallMap: y 2: 720.0 
1310:WallMap: y 3: 720.0 
1311:WallMap: x 0: 0 
1311:WallMap: x 1: 10 
1311:WallMap: x 2: 720.0 
1311:WallMap: x 3: 720.0 
1311:WallMap: y 0: 0 
1311:WallMap: y 1: 10 
1311:WallMap: y 2: 720.0 
1311:WallMap: y 3: 720.0 
1311:WallMap: x 0: 0 
1312:WallMap: x 1: 10 
1312:WallMap: x 2: 720.0 
1312:WallMap: x 3: 720.0 
1312:WallMap: y 0: 0 
1312:WallMap: y 1: 10 
1312:WallMap: y 2: 720.0 
1312:WallMap: y 3: 720.0 
1312:WallMap: x 0: 0 
1312:WallMap: x 1: 10 
1312:WallMap: x 2: 720.0 
1313:WallMap: x 3: 720.0 
1313:WallMap: y 0: 0 
1313:WallMap: y 1: 10 
1313:WallMap: y 2: 720.0 
1313:WallMap: y 3: 720.0 
1316:Robot: State changed to: stop 
1316:WallMap: x 0: 0 
1316:WallMap: x 1: 10 
1316:WallMap: x 2: 720.0 
1317:WallMap: x 3: 720.0 
1317:WallMap: y 0: 0 
1317:WallMap: y 1: 10 
1317:WallMap: y 2: 720.0 
1317:WallMap: y 3: 720.0 
1317:WallMap: x 0: 0 
1317:WallMap: x 1: 10 
1317:WallMap: x 2: 720.0 
1317:WallMap: x 3: 720.0 
1317:WallMap: y 0: 0 
1318:WallMap: y 1: 10 
1318:WallMap: y 2: 720.0 
1318:WallMap: y 3: 720.0 
1318:WallMap: x 0: 0 
1318:WallMap: x 1: 10 
1318:WallMap: x 2: 720.0 
1318:WallMap: x 3: 720.0 
1318:WallMap: y 0: 0 
1318:WallMap: y 1: 10 
1318:WallMap: y 2: 720.0 
1319:WallMap: y 3: 720.0 
1319:WallMap: x 0: 0 
1319:WallMap: x 1: 10 
1319:WallMap: x 2: 720.0 
1319:WallMap: x 3: 720.0 
1319:WallMap: y 0: 0 
1319:WallMap: y 1: 10 
1319:WallMap: y 2: 720.0 
1319:WallMap: y 3: 720.0 
1319:WallMap: x 0: 0 
1320:WallMap: x 1: 10 
1320:WallMap: x 2: 720.0 
1320:WallMap: x 3: 720.0 
1320:WallMap: y 0: 0 
1320:WallMap: y 1: 10 
1320:WallMap: y 2: 720.0 
1320:WallMap: y 3: 720.0 
1320:WallMap: x 0: 0 
1320:WallMap: x 1: 10 
1320:WallMap: x 2: 720.0 
1321:WallMap: x 3: 720.0 
1321:WallMap: y 0: 0 
1321:WallMap: y 1: 10 
1321:WallMap: y 2: 720.0 
1321:WallMap: y 3: 720.0 
1321:WallMap: x 0: 0 
1321:WallMap: x 1: 10 
1321:WallMap: x 2: 720.0 
1321:WallMap: x 3: 720.0 
1322:WallMap: y 0: 0 
1322:WallMap: y 1: 10 
1322:WallMap: y 2: 720.0 
1322:WallMap: y 3: 720.0 
